Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","478","Mauritania","5312","Area harvested","01359.90","Other fruits, n.e.c.","2022","2022","ha","841","E","Estimated value",""
"QCL","Crops and livestock products","478","Mauritania","5312","Area harvested","01709.90","Other pulses n.e.c.","2022","2022","ha","33072","I","Imputed value",""
"QCL","Crops and livestock products","478","Mauritania","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2022","2022","ha","873","E","Estimated value",""
"QCL","Crops and livestock products","478","Mauritania","5312","Area harvested","01705","Peas, dry","2022","2022","ha","31145","E","Estimated value",""
"QCL","Crops and livestock products","478","Mauritania","5312","Area harvested","01510","Potatoes","2022","2022","ha","390","E","Estimated value",""
"QCL","Crops and livestock products","478","Mauritania","5312","Area harvested","0113","Rice","2022","2022","ha","71000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","478","Mauritania","5312","Area harvested","0114","Sorghum","2022","2022","ha","209000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","478","Mauritania","5312","Area harvested","01530","Sweet potatoes","2022","2022","ha","2782","E","Estimated value",""
"QCL","Crops and livestock products","478","Mauritania","5312","Area harvested","01221","Watermelons","2022","2022","ha","4786","E","Estimated value",""
"QCL","Crops and livestock products","478","Mauritania","5312","Area harvested","0111","Wheat","2022","2022","ha","2319","I","Imputed value",""
"QCL","Crops and livestock products","478","Mauritania","5312","Area harvested","01540","Yams","2022","2022","ha","476","I","Imputed value",""
"QCL","Crops and livestock products","480","Mauritius","5312","Area harvested","01311","Avocados","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","480","Mauritius","5312","Area harvested","01312","Bananas","2022","2022","ha","633","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5312","Area harvested","01212","Cabbages","2022","2022","ha","313","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5312","Area harvested","01251","Carrots and turnips","2022","2022","ha","337","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5312","Area harvested","01520.01","Cassava, fresh","2022","2022","ha","88","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5312","Area harvested","01213","Cauliflowers and broccoli","2022","2022","ha","95","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5312","Area harvested","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2022","2022","ha","343","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5312","Area harvested","01460","Coconuts, in shell","2022","2022","ha","394","I","Imputed value",""
"QCL","Crops and livestock products","480","Mauritius","5312","Area harvested","01610","Coffee, green","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","480","Mauritius","5312","Area harvested","01232","Cucumbers and gherkins","2022","2022","ha","369","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5312","Area harvested","01233","Eggplants (aubergines)","2022","2022","ha","279","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5312","Area harvested","01657","Ginger, raw","2022","2022","ha","56","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5312","Area harvested","01290.01","Green corn (maize)","2022","2022","ha","89","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5312","Area harvested","01252","Green garlic","2022","2022","ha","7","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5312","Area harvested","0142","Groundnuts, excluding shelled","2022","2022","ha","136","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5312","Area harvested","01254","Leeks and other alliaceous vegetables","2022","2022","ha","10","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5312","Area harvested","01214","Lettuce and chicory","2022","2022","ha","165","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5312","Area harvested","0112","Maize (corn)","2022","2022","ha","89","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5312","Area harvested","01239.01","Okra","2022","2022","ha","198","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","ha","452","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5312","Area harvested","01241.90","Other beans, green","2022","2022","ha","246","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5312","Area harvested","01329","Other citrus fruit, n.e.c.","2022","2022","ha","190","E","Estimated value",""
"QCL","Crops and livestock products","480","Mauritius","5312","Area harvested","01929.90","Other fibre crops, raw, n.e.c.","2022","2022","ha","139","I","Imputed value",""
"QCL","Crops and livestock products","480","Mauritius","5312","Area harvested","01359.90","Other fruits, n.e.c.","2022","2022","ha","657","E","Estimated value",""
"QCL","Crops and livestock products","480","Mauritius","5312","Area harvested","01709.90","Other pulses n.e.c.","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","480","Mauritius","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","ha","12","I","Imputed value",""
"QCL","Crops and livestock products","480","Mauritius","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2022","2022","ha","341","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5312","Area harvested","01242","Peas, green","2022","2022","ha","0","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5312","Area harvested","01318","Pineapples","2022","2022","ha","272","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5312","Area harvested","01375","Pistachios, in shell","2022","2022","ha","3","I","Imputed value",""
"QCL","Crops and livestock products","480","Mauritius","5312","Area harvested","01510","Potatoes","2022","2022","ha","617","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5312","Area harvested","01235","Pumpkins, squash and gourds","2022","2022","ha","1858","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5312","Area harvested","0113","Rice","2022","2022","ha","0","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5312","Area harvested","01802","Sugar cane","2022","2022","ha","39199","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5312","Area harvested","01530","Sweet potatoes","2022","2022","ha","115","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5312","Area harvested","01550","Taro","2022","2022","ha","214","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5312","Area harvested","01620","Tea leaves","2022","2022","ha","659","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5312","Area harvested","01234","Tomatoes","2022","2022","ha","536","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5312","Area harvested","01970","Unmanufactured tobacco","2022","2022","ha","0","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","01371","Almonds, in shell","2022","2022","ha","226213","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2022","2022","ha","25864","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","01341","Apples","2022","2022","ha","51971","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","01343","Apricots","2022","2022","ha","9288","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","01216","Artichokes","2022","2022","ha","2629","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","01211","Asparagus","2022","2022","ha","4","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","01311","Avocados","2022","2022","ha","9608","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","01312","Bananas","2022","2022","ha","8482","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","0115","Barley","2022","2022","ha","1137328","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","01701","Beans, dry","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","01355.01","Blueberries","2022","2022","ha","6418","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","01702","Broad beans and horse beans, dry","2022","2022","ha","80462","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","01243","Broad beans and horse beans, green","2022","2022","ha","7635","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","01212","Cabbages","2022","2022","ha","3187","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","01195","Canary seed","2022","2022","ha","33","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","01229","Cantaloupes and other melons","2022","2022","ha","14698","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","01251","Carrots and turnips","2022","2022","ha","10976","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","01447","Castor oil seeds","2022","2022","ha","268","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","01213","Cauliflowers and broccoli","2022","2022","ha","2279","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","01199.90","Cereals n.e.c.","2022","2022","ha","4787","I","Imputed value",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","01344.02","Cherries","2022","2022","ha","3553","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","01703","Chick peas, dry","2022","2022","ha","60985","A","Official figure",""
